R_hand : x,R_hand : y,R_hand : z,R_thumb : x,R_thumb : y,R_thumb : z,R_index : x,R_index : y,R_index : zx,R_middle : x,R_middle : y,R_middle : z,R_ring : x,R_ring : y,R_ring : z,R_pinky : x,R_pinky : y,R_pinky : z,R_hand_vec : x,R_hand_vec : y,R_hand_vec : z,R_fin_to_fin :x,R_fin_to_fin :y,R_fin_to_fin :z,R_dis_thumb,R_dis_index,R_dis_middle,R_dis_ring,R_dis_pinky,L_hand : x,L_hand : y,L_hand : z,L_thumb : x,L_thumb : y,L_thumb : z,L_index : x,L_index : y,L_index : zx,L_middle : x,L_middle : y,L_middle : z,L_ring : x,L_ring : y,L_ring : z,L_pinky : x,L_pinky : y,L_pinky : z,L_hand_vec : x,L_hand_vec : y,L_hand_vec : z,L_fin_to_fin :x,L_fin_to_fin :y,L_fin_to_fin :z,L_dis_thumb,L_dis_index,L_dis_middle,L_dis_ring,L_dis_pinky
263.8887,259.9898,104.0636,210.196,273.9543,50.07045,19.83954,35.55829,-85.98798,55.98709,37.13052,-73.13876,71.58398,37.88324,-47.93899,81.38007,18.40662,-14.13521,0.08071972,-0.9020404,-0.4240372,36.14755,1.572235,12.84921,348.9131,95.14164,99.31017,94.11458,84.6246,-229.1845,224.4404,-55.55332,-162.7336,268.2477,-42.24775,37.14557,42.58728,-77.28894,12.25636,33.53641,-94.15735,-8.710114,20.77487,-91.19989,-33.82364,3.775528,-74.69751,0.4777642,-0.8196627,-0.3160607,-24.88921,-9.050873,-16.86841,316.5816,95.74471,100.7001,93.94084,82.08539
263.8887,259.9898,104.0636,210.196,273.9543,50.07045,19.83954,35.55829,-85.98798,55.98709,37.13052,-73.13876,71.58398,37.88324,-47.93899,81.38007,18.40662,-14.13521,0.08071972,-0.9020404,-0.4240372,36.14755,1.572235,12.84921,348.9131,95.14164,99.31017,94.11458,84.6246,-229.1845,224.4404,-55.55332,-162.7336,268.2477,-42.24775,37.14557,42.58728,-77.28894,12.25636,33.53641,-94.15735,-8.710114,20.77487,-91.19989,-33.82364,3.775528,-74.69751,0.4777642,-0.8196627,-0.3160607,-24.88921,-9.050873,-16.86841,316.5816,95.74471,100.7001,93.94084,82.08539
266.9998,260.794,108.4006,211.6639,272.8124,55.08116,17.92441,33.85095,-87.14465,54.67859,35.99652,-74.71613,70.664,36.78769,-50.18249,81.23907,18.87497,-15.39044,0.0780919,-0.9131556,-0.4000607,36.75418,2.145569,12.42854,349.6601,95.19118,99.33779,94.15422,84.81107,-227.591,224.4428,-54.38032,-160.5005,266.9751,-40.37188,38.26123,42.64565,-76.72741,13.22598,34.3744,-93.74165,-7.972717,21.89784,-91.00253,-33.23999,5.068207,-74.81394,0.4608411,-0.8266801,-0.3228397,-25.03525,-8.27124,-17.01424,314.1115,95.75838,100.7175,93.93902,82.02261
266.743,260.3625,108.8782,211.1466,272.7053,55.86204,17.56403,34.95004,-86.82319,54.56226,36.52716,-74.55688,70.64935,36.99875,-50.12002,81.40277,18.7066,-15.39739,0.07518335,-0.9112901,-0.4048429,36.99823,1.577118,12.26631,349.3875,95.22745,99.34789,94.19265,84.9319,-224.4236,225.455,-53.02761,-156.6612,266.4558,-37.75393,40.33064,42.24942,-75.90015,15.45459,34.61816,-93.31244,-5.990891,22.5504,-90.96191,-31.97752,6.26355,-75.2506,0.4446204,-0.8359435,-0.3217314,-24.87605,-7.631256,-17.41229,311.3949,95.77268,100.7198,93.90677,82.00272
265.6947,259.7904,109.5406,209.8039,272.4578,56.93573,17.03244,35.96338,-86.56044,54.47015,37.17514,-74.33043,70.7883,38.00079,-49.40928,81.59647,18.2713,-15.64931,0.07099253,-0.9100769,-0.4083138,37.43771,1.211761,12.23001,348.5579,95.26898,99.36801,94.3203,85.06894,-220.2752,226.474,-51.47915,-152.4365,266.8085,-34.84525,42.05844,42.09926,-75.0489,17.33833,34.96703,-92.86174,-4.084839,22.91083,-90.94241,-30.53979,6.918655,-75.74226,0.4386137,-0.8402021,-0.3188706,-24.72011,-7.132233,-17.81284,309.2537,95.7789,100.7304,93.87286,81.95998
265.1529,259.8166,109.4463,209.6244,273.1523,56.9098,17.22934,36.92441,-86.11617,54.61459,37.82452,-73.89851,71.02844,38.88837,-48.46912,81.74625,18.29114,-15.21111,0.07142568,-0.9064403,-0.4162504,37.38525,0.900116,12.21766,348.989,95.26939,99.37021,94.37479,85.13749,-217.4513,226.7109,-50.85425,-149.5772,266.8115,-33.80394,42.31244,42.47955,-74.69581,17.6183,35.53897,-92.59247,-3.78508,23.49632,-90.79085,-30.30591,7.440796,-75.7661,0.4360436,-0.8395777,-0.3239988,-24.69414,-6.940582,-17.89666,307.7408,95.78266,100.7313,93.85831,81.94093
263.7171,260.0139,109.6093,208.322,273.5541,57.44081,16.84882,37.36121,-86.00438,54.24329,37.6582,-74.26775,70.83896,38.84045,-48.83767,81.94363,18.25134,-15.15923,0.06701643,-0.9073803,-0.4149333,37.39447,0.2969971,11.73663,348.6106,95.27065,99.37894,94.40263,85.30928,-212.8723,227.3936,-49.61315,-144.9919,267.0317,-31.54077,43.15553,43.08604,-73.87042,18.58817,36.4716,-92.04185,-2.742935,24.37547,-90.56514,-29.20033,7.943787,-76.05074,0.433921,-0.8384558,-0.3297036,-24.56737,-6.614441,-18.17143,305.4888,95.7896,100.7343,93.8282,81.85033
261.7584,260.2862,110.084,207.0922,274.0188,57.81159,17.00552,37.87708,-85.74795,54.3909,38.5116,-73.73867,70.79184,39.69992,-48.23939,82.0896,19.17566,-14.05072,0.07696097,-0.9054554,-0.4174057,37.38538,0.6345215,12.00928,348.304,95.27104,99.39268,94.4172,85.46246,-209.9339,228.6968,-48.44814,-142.6207,268.6378,-28.97159,44.52756,43.31451,-72.93347,20.39484,36.64059,-91.59206,-0.9500275,24.45377,-90.5677,-27.62897,7.828247,-76.63197,0.4439936,-0.836155,-0.3220474,-24.13272,-6.67392,-18.65859,305.5263,95.80262,100.7352,93.81576,81.83581
259.5176,260.5165,109.6032,204.9327,274.4204,57.57098,16.68509,38.01852,-85.75159,54.26007,38.88495,-73.65948,70.64816,39.49512,-48.60535,82.16031,19.30215,-14.00896,0.07603128,-0.905278,-0.4179605,37.57498,0.8664246,12.0921,347.3016,95.274,99.40781,94.41137,85.55197,-205.8433,229.3974,-47.4637,-138.9713,269.4521,-26.76938,45.58508,43.76372,-72.0192,21.75844,37.12779,-91.08429,0.5885315,24.74921,-90.45374,-26.34262,8.045929,-77.03163,0.4511862,-0.8333595,-0.3192849,-23.82664,-6.635925,-19.0651,304.3584,95.81246,100.7385,93.78032,81.80796
257.7391,260.604,109.0238,202.6703,274.8331,57.63326,15.89844,38.37708,-85.74484,53.93488,39.51276,-73.57103,70.25095,39.01483,-49.53737,82.16339,18.89572,-14.81824,0.0673809,-0.9047955,-0.4204817,38.03644,1.135681,12.17381,346.3092,95.27717,99.4129,94.3997,85.60053,-201.9249,229.5844,-46.44824,-135.2573,269.5358,-24.93385,46.22887,44.24297,-71.32405,22.7211,37.62645,-90.62842,1.594925,25.13655,-90.28603,-25.47591,8.420334,-77.22479,0.4540019,-0.8309625,-0.3215331,-23.50777,-6.616516,-19.30437,302.5984,95.82102,100.7249,93.73344,81.75324
255.2322,260.2941,108.3138,199.691,274.953,57.73945,14.97612,38.89661,-85.65883,53.21602,39.68097,-74.00549,69.71275,38.63013,-50.57439,82.12044,18.36365,-15.93649,0.05618289,-0.9042068,-0.4233835,38.2399,0.7843628,11.65335,344.6876,95.26104,99.41497,94.3924,85.64439,-198.1604,229.3736,-45.25219,-131.0975,268.5616,-23.3604,46.6909,44.43916,-70.9091,23.19131,38.16231,-90.2823,2.091736,25.63667,-90.09347,-25.01955,8.933456,-77.24479,0.4475351,-0.831733,-0.3285307,-23.49959,-6.276855,-19.37319,299.7626,95.82787,100.7228,93.69337,81.68563
254.0083,260.4239,108.3047,198.3368,274.6545,57.85559,14.62981,38.72153,-85.77673,52.88399,39.69293,-74.24776,69.35768,38.35208,-51.2238,82.02748,18.5202,-16.3197,0.05717809,-0.9063153,-0.4187162,38.25418,0.971405,11.52898,343.6857,95.24199,99.42321,94.36762,85.66119,-195.9719,229.4409,-44.90102,-129.1434,268.9843,-22.86531,46.55467,44.78918,-70.78273,23.20503,38.33206,-90.20074,2.209595,25.63998,-90.06767,-24.92807,8.856964,-77.27969,0.4528644,-0.8286868,-0.3289257,-23.34964,-6.457123,-19.41801,299.2548,95.83112,100.7174,93.67217,81.68233
249.6703,261.093,106.485,194.1008,275.5716,56.37716,14.36365,38.91818,-85.6842,52.56189,39.60184,-74.53236,69.12564,38.05658,-51.75748,82.04196,18.15277,-16.84724,0.05043092,-0.9067707,-0.4185972,38.19824,0.6836548,11.15184,341.7502,95.19833,99.42902,94.36893,85.69852,-189.6477,229.6459,-43.83908,-124.4135,271.0722,-20.25769,47.66521,44.96872,-69.90507,25.26988,37.65643,-89.87573,4.383499,24.68959,-90.20645,-22.62175,7.368088,-78.05956,0.4833823,-0.8191429,-0.3087823,-22.39532,-7.312286,-19.97066,298.9469,95.81689,100.6689,93.62689,81.6047
247.3772,261.6053,104.658,192.0604,276.516,54.43551,14.87572,38.91641,-85.58484,52.9991,39.26651,-74.40077,69.51817,37.61029,-51.56752,82.22978,17.55081,-16.63838,0.04473514,-0.9069093,-0.4189441,38.12338,0.3500977,11.18406,341.0447,95.18686,99.42957,94.37436,85.71233,-186.133,229.1134,-43.18489,-120.8389,270.4064,-19.48919,47.62718,45.24355,-69.75266,25.23799,38.02995,-89.71202,4.36824,25.04585,-90.07779,-22.61967,7.701096,-77.98923,0.4828942,-0.8172093,-0.3146142,-22.38919,-7.213593,-19.95937,296.819,95.81628,100.6553,93.59692,81.56762
242.1101,261.4818,101.7282,186.7754,276.9238,51.87602,14.68372,39.04041,-85.53782,52.79135,39.0553,-74.66261,69.44623,37.17957,-51.97304,82.29904,16.88593,-17.13069,0.03551783,-0.9065347,-0.4206343,38.10764,0.01489258,10.87521,338.0281,95.16556,99.43213,94.37317,85.74222,-178.9674,228.2898,-42.08704,-113.9367,269.4584,-17.42113,48.31279,45.76468,-68.92792,26.3638,38.49008,-89.13492,5.452377,25.55304,-89.80611,-21.74666,8.289764,-78.1198,0.4869504,-0.8131003,-0.3189784,-21.94899,-7.274597,-20.207,293.0749,95.81017,100.606,93.5298,81.51282
235.108,260.5152,97.76851,179.074,276.6017,49.21195,13.07268,39.32217,-85.64231,51.35298,39.10281,-75.63412,68.4969,36.96378,-53.37052,81.99522,16.29044,-19.03487,0.02029463,-0.9047623,-0.4254331,38.2803,-0.2193604,10.00819,333.1634,95.1406,99.43179,94.37457,85.73752,-172.1752,227.8432,-39.84477,-108.2355,269.8685,-13.90388,49.84923,45.3311,-68.05711,28.41061,37.98555,-88.65565,7.39386,25.14836,-89.74896,-19.58638,7.476608,-78.65324,0.5030562,-0.8085942,-0.3051389,-21.43861,-7.345551,-20.59854,291.0967,95.7686,100.548,93.49859,81.39937
225.9681,259.2581,93.58569,169.3387,277.082,47.10554,10.92479,40.88812,-85.14639,49.44559,40.1611,-76.34648,67.19431,37.20929,-54.84596,80.94598,14.70743,-22.89842,-0.007278863,-0.8954043,-0.4451946,38.5208,-0.7270203,8.799903,328.1295,95.08468,99.43121,94.38054,85.39847,-164.194,227.4505,-38.13602,-99.76212,268.0146,-11.05623,51.98811,44.31123,-67.09834,30.91502,37.34258,-88.02072,9.504166,25.14195,-89.49342,-17.66129,7.692612,-78.94361,0.4914072,-0.8166653,-0.3026166,-21.07309,-6.968658,-20.92239,286.1931,95.75195,100.4881,93.4426,81.26002
215.3203,258.031,91.74007,157.4716,274.0639,47.10569,7.019119,40.19345,-85.80344,45.46657,39.32419,-79.11646,64.18623,37.27835,-58.28181,79.15736,15.38248,-27.36339,-0.01393725,-0.901328,-0.4329128,38.44745,-0.8692627,6.686991,319.5736,95.01059,99.36304,94.37329,85.15435,-155.3039,226.4634,-35.9034,-91.00832,266.3916,-7.654058,53.39506,44.20819,-66.0117,32.65446,37.56451,-87.23257,11.11996,25.57005,-89.11619,-16.25813,8.295532,-79.10212,0.4910562,-0.8159841,-0.3050144,-20.74059,-6.643677,-21.22088,281.6125,95.72325,100.4337,93.37653,81.18059
203.6731,256.5709,88.74804,144.5547,271.7128,46.61479,2.559311,40.85156,-85.66985,40.71103,39.4805,-81.47994,60.71938,38.03873,-61.40224,77.13484,16.05362,-31.87186,-0.02886803,-0.8989871,-0.4370227,38.15172,-1.371063,4.189903,311.2826,94.94589,99.27275,94.36112,84.9901,-145.8883,225.9855,-33.93018,-81.70238,265.0872,-4.231191,54.83217,44.40857,-64.6619,34.54055,37.99844,-86.26251,13.11388,25.98526,-88.61533,-14.58177,8.909332,-79.27368,0.4907424,-0.8149792,-0.3081895,-20.29162,-6.410126,-21.60062,277.4246,95.7071,100.39,93.27316,81.09452
190.9267,255.2798,85.4735,131.28,269.8877,45.2222,-0.9068604,41.54842,-85.27432,37.12143,40.54369,-82.65881,57.64877,38.69508,-63.78582,75.02003,16.32353,-35.76302,-0.04510867,-0.8938743,-0.4460424,38.02829,-1.00473,2.615503,303.5108,94.86202,99.26868,94.2832,84.69626,-136.7498,226.0652,-32.35192,-73.15483,264.6385,-0.4984443,56.90552,44.5179,-62.75836,37.35305,38.14882,-84.98074,16.245,25.85646,-88.02309,-11.87402,8.96817,-79.65288,0.4978221,-0.8140262,-0.2992232,-19.55247,-6.36908,-22.22238,274.564,95.70106,100.3609,93.16931,81.03087
185.1702,254.7483,84.49654,124.9575,268.4983,45.25095,-3.072083,41.45186,-85.21603,34.92282,41.13133,-83.32291,55.66528,39.31303,-65.0887,73.80443,17.10387,-37.60976,-0.04533215,-0.8932144,-0.4473399,37.9949,-0.3205261,1.893126,299.5886,94.8128,99.2678,94.23734,84.58208,-132.6159,226.7065,-31.44738,-70.38138,266.5277,1.576506,57.93002,44.46172,-61.81533,38.95718,37.70247,-84.42688,18.05125,25.18808,-87.84689,-10.07108,8.050903,-79.995,0.5170166,-0.8089138,-0.2799148,-18.97284,-6.759247,-22.61154,275.6684,95.67584,100.3346,93.15237,81.02742
173.8525,253.9775,82.59531,112.8779,266.4314,45.06198,-6.792328,41.79874,-84.76561,30.99683,42.12152,-84.33755,52.44733,40.79657,-66.80286,71.4469,18.4512,-40.78857,-0.04858214,-0.8896824,-0.453988,37.78915,0.3227844,0.4280555,292.8441,94.75484,99.23633,94.22157,84.31378,-123.6783,226.6874,-29.51614,-60.56684,264.2203,4.965465,59.47236,44.31081,-60.44373,40.73353,38.12508,-83.34959,19.85503,25.68495,-87.18681,-8.849937,9.298889,-79.95043,0.5021262,-0.8140999,-0.2917374,-18.73883,-6.18573,-22.90587,271.1187,95.67577,100.299,93.03482,80.97446
163.3596,253.1954,81.26048,101.8997,264.7301,44.87156,-9.372711,41.91293,-84.40796,28.13419,42.51318,-85.09863,50.16762,41.75491,-67.92377,69.91208,19.53214,-42.68367,-0.05231831,-0.886704,-0.4593679,37.5069,0.6002502,-0.6906703,287.1916,94.7061,99.2002,94.20139,84.20866,-115.8348,226.7432,-27.35062,-52.81562,263.4805,8.542775,60.4854,44.80936,-59.04895,42.30608,38.52386,-82.32037,21.61163,25.8445,-86.63119,-7.200653,9.465668,-80.04154,0.507792,-0.8106369,-0.2915736,-18.17931,-6.285492,-23.27142,268.8577,95.67204,100.2524,92.9514,80.92031
154.2219,252.1814,80.85987,92.45111,263.2123,45.39598,-11.41589,42.11693,-83.97395,25.94679,43.25444,-85.40643,48.41582,42.55223,-68.67378,68.5081,20.06883,-44.39839,-0.06370413,-0.8814737,-0.4679165,37.36269,1.137512,-1.432478,282.6459,94.635,99.18892,94.18531,84.06744,-108.9837,226.5659,-25.22184,-44.38197,260.2101,11.95836,61.5644,45.14047,-57.63581,43.57205,39.39267,-81.19756,22.91403,26.69933,-85.96938,-5.991898,10.40228,-79.97282,0.5060676,-0.8081921,-0.3011993,-17.99235,-5.747803,-23.56175,264.2386,95.65419,100.2165,92.89047,80.8688
150.2717,251.5892,81.25922,88.3917,261.9291,46.17468,-12.60672,42.10669,-83.77954,24.65788,43.39203,-85.71475,47.36591,42.70734,-69.28963,67.57454,20.20325,-45.536,-0.07098972,-0.8802001,-0.4692634,37.2646,1.285339,-1.935204,280.2714,94.60927,99.18618,94.17271,83.95247,-105.8672,226.8089,-24.38333,-40.90841,259.4769,13.28996,62.03196,45.15491,-57.10008,44.23869,39.41357,-80.80974,23.68461,26.56816,-85.77905,-5.186256,10.19476,-80.03584,0.5111423,-0.8065417,-0.2970255,-17.79327,-5.741333,-23.70966,263.0178,95.64178,100.2033,92.87019,80.84903
139.053,249.1317,84.26563,77.34003,258.72,49.8669,-14.71754,42.48436,-83.17355,22.3345,43.85899,-86.09834,45.15327,42.59459,-70.64047,65.30182,19.99461,-48.08197,-0.0965305,-0.8741875,-0.4758972,37.05205,1.374634,-2.924783,274.5983,94.54823,99.17341,94.03825,83.52238,-98.29671,228.0634,-22.23462,-34.38789,261.574,16.97442,63.18185,45.01445,-55.8197,46.08924,38.87898,-79.96207,25.9806,25.40565,-85.42162,-2.734985,8.689194,-80.32622,0.5410612,-0.797055,-0.2682464,-17.09261,-6.135468,-24.14236,264.3702,95.57241,100.1485,92.82937,80.8411
135.4169,247.7917,85.9725,73.84909,256.8317,51.65948,-15.37921,42.16573,-83.19057,21.58598,43.51869,-86.45435,44.37019,42.04747,-71.37875,64.32361,19.50853,-49.17693,-0.1060629,-0.8748085,-0.4727163,36.96519,1.352966,-3.26378,272.1854,94.52586,99.16746,93.97675,83.28553,-96.08295,228.1627,-21.77631,-32.55577,261.9482,17.81235,63.40828,45.11086,-55.41842,46.30154,39.25224,-79.64064,26.27414,25.67372,-85.24504,-2.395821,8.859177,-80.32068,0.5475149,-0.7928618,-0.2675776,-17.10673,-5.858612,-24.22222,264.5638,95.53429,100.1359,92.82342,80.84328
127.3252,244.6142,89.93729,66.33498,253.0402,55.52739,-16.0043,41.40651,-83.3748,20.72969,42.59035,-87.09685,43.43657,40.66432,-72.57562,62.74352,18.22682,-50.91236,-0.1259418,-0.8757781,-0.465995,36.73399,1.183838,-3.722042,267.4191,94.45631,99.14393,93.84851,82.83136,-92.43312,228.7716,-21.30361,-29.21293,262.538,18.75104,63.96318,45.05867,-54.74733,46.98735,39.39162,-79.13009,27.05081,25.63707,-84.99152,-1.647034,8.904144,-80.33661,0.5557437,-0.7886661,-0.2629728,-16.97584,-5.667053,-24.38276,264.8229,95.49263,100.1053,92.8039,80.84533
117.0145,240.0342,95.86559,56.62339,247.7415,61.57968,-16.79845,39.71056,-83.93685,19.32652,39.80418,-88.62372,42.2751,37.54353,-74.70897,60.71928,15.49182,-53.37281,-0.161144,-0.88063,-0.4455597,36.12498,0.09362793,-4.68687,261.4844,94.36372,99.05579,93.69168,82.31333,-89.26233,229.09,-21.33192,-26.2459,263.0816,18.81874,64.01817,45.33398,-54.37882,47.06193,39.8125,-78.84959,27.33132,25.65303,-84.87095,-1.287987,8.849792,-80.35566,0.5673489,-0.7814105,-0.2598326,-16.95624,-5.521484,-24.47077,265.0565,95.44922,100.0856,92.78015,80.85178
103.3195,233.1146,103.7887,43.16512,239.7771,70.71021,-19.24637,37.1579,-84.37222,15.47871,35.75952,-90.82619,39.4333,33.72177,-77.80888,56.79915,12.17389,-57.2171,-0.2063557,-0.8862878,-0.4146219,34.72507,-1.398376,-6.453975,253.6853,94.17963,98.83183,93.522,81.53615,-87.52171,229.7727,-21.79128,-25.35645,265.0352,18.69851,64.48154,44.78194,-54.15433,47.51034,39.43324,-78.76186,28.05145,24.8427,-84.86674,-0.4047394,7.771744,-80.48222,0.5823038,-0.7758907,-0.242726,-16.97119,-5.348694,-24.60754,266.9012,95.37286,100.0782,92.77073,80.8576
85.83179,225.7014,119.3552,27.43807,229.7952,86.24012,-23.01891,23.19249,-82.19438,4.687866,22.10847,-92.16842,30.24937,20.22174,-83.53203,45.16331,5.162842,-63.15059,-0.2733096,-0.7945647,-0.5421888,27.70678,-1.084015,-9.974043,246.9737,88.45156,94.89878,91.11281,77.80988,-85.7525,229.5491,-22.57807,-23.63982,264.8825,17.91861,64.39975,45.04744,-53.99048,47.38152,39.82784,-78.62102,27.98243,25.09468,-84.79805,-0.4032516,7.943573,-80.46777,0.5883089,-0.7708781,-0.2442123,-17.01823,-5.219604,-24.63054,266.5383,95.34973,100.0626,92.75488,80.85992
76.31937,220.0876,126.1135,16.44164,225.4617,95.57161,-26.95512,22.69456,-80.99997,-0.6149826,21.44516,-92.51349,25.28313,18.4733,-85.73911,40.35681,3.64949,-66.17879,-0.3246037,-0.7690083,-0.5506892,26.34013,-1.249405,-11.51352,245.4328,88.33242,94.96851,91.27811,77.59911,-85.08962,229.3148,-22.97216,-22.80449,264.3962,17.41729,64.46437,44.89828,-54.03582,47.46524,39.64249,-78.6404,27.93637,25.08356,-84.80942,-0.5123138,8.058136,-80.45512,0.5855372,-0.7723005,-0.2463697,-16.99913,-5.255798,-24.60458,265.9488,95.34873,100.0439,92.74838,80.85927
43.26046,197.1092,151.9532,-19.23598,201.0103,126.4228,-34.96769,17.12181,-79.21258,-10.51031,15.11404,-93.14555,14.99673,10.87163,-89.26289,32.52777,1.449966,-70.82437,-0.3828678,-0.7816597,-0.4923621,24.45738,-2.007767,-13.93297,238.2391,88.26397,94.94732,91.16446,77.9503,-83.86402,228.9095,-25.4849,-21.20088,263.3901,14.96905,65.1351,44.10698,-53.86761,48.45042,38.43996,-78.55125,28.59631,24.45244,-84.77022,0.002502441,7.69104,-80.49355,0.5825469,-0.776826,-0.2391244,-16.68468,-5.667023,-24.68364,264.6656,95.34006,99.97685,92.74514,80.86015
30.55203,192.9029,155.2576,-28.75204,197.1383,123.3887,-27.16259,7.145538,-83.56568,-2.496542,0.9119415,-94.75505,20.57642,-6.243057,-87.94914,35.42649,-11.70021,-67.70604,-0.4123337,-0.8129064,-0.4112956,24.66605,-6.233597,-11.18937,234.3394,88.15945,94.79232,90.53958,77.30485,-83.59979,228.9066,-26.70007,-21.57225,264.3977,13.76684,65.26665,43.89107,-53.85946,48.76041,37.88118,-78.60735,28.96823,23.83946,-84.82065,0.4393387,6.996887,-80.56007,0.5898282,-0.7747214,-0.2278362,-16.50624,-6.009888,-24.74789,265.6333,95.32577,99.95837,92.74708,80.86455
12.52739,169.2578,164.3611,-34.98773,170.1432,116.8675,-7.206477,-15.8208,-85.77547,11.86211,-29.82298,-87.33719,-9.553455,-48.37261,-39.94041,5.850523,-45.50468,-28.48294,-0.4383574,-0.8437206,-0.3098037,19.06859,-14.00218,-1.561722,209.3582,87.51949,93.04786,63.45403,54.00169,-82.57905,227.6603,-29.78899,-20.03011,262.4086,10.44921,65.09877,44.00368,-53.96292,48.45814,38.14662,-78.61362,28.35044,24.57716,-84.81534,-0.2424469,7.90741,-80.47401,0.5826011,-0.775822,-0.2422316,-16.64063,-5.857056,-24.6507,263.3793,95.3214,99.91725,92.74387,80.86194
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.50042,227.0811,-32.30273,-19.84247,261.9033,7.656214,65.17175,43.55388,-54.23798,48.61591,37.40187,-78.84222,28.39233,23.93958,-84.9704,-0.275444,7.474655,-80.51577,0.580767,-0.7783485,-0.2385023,-16.55584,-6.152008,-24.60424,262.7654,95.3208,99.89245,92.73185,80.86245
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.66315,226.329,-34.44145,-19.50357,260.8116,5.19189,65.07757,43.21715,-54.61964,48.46165,36.93315,-79.13824,28.14006,23.53085,-85.15228,-0.6071091,7.313599,-80.52666,0.5770105,-0.7807664,-0.239714,-16.61592,-6.283997,-24.5186,261.5913,95.32112,99.87717,92.71717,80.86038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.98667,225.2938,-36.60847,-19.34829,259.1368,2.828947,65.24831,42.74178,-54.78362,48.50121,36.5843,-79.26317,28.03268,23.38551,-85.22083,-0.8190231,7.447159,-80.50697,0.5698541,-0.7848693,-0.2434061,-16.7471,-6.157471,-24.47955,259.8735,95.31761,99.86706,92.71085,80.85483
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.94401,224.9958,-37.43845,-19.15773,258.8851,1.668087,65.21757,42.36729,-55.09229,48.35759,36.2394,-79.50644,27.85686,23.04007,-85.37092,-0.9967728,7.164688,-80.5289,0.568453,-0.7862703,-0.2421576,-16.85998,-6.127899,-24.41415,259.5983,95.30728,99.86503,92.70946,80.85314
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.04687,224.5014,-38.84133,-19.47355,258.9208,-0.2540544,65.14267,41.99219,-55.42421,48.13534,35.9404,-79.77005,27.63419,22.70372,-85.53224,-1.189575,6.831543,-80.55772,0.5695232,-0.7861153,-0.2401373,-17.00733,-6.051788,-24.34584,259.6522,95.28249,99.85983,92.70853,80.85562
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.24075,223.9599,-40.00431,-20.47169,259.3452,-1.784352,65.17456,41.64191,-55.58459,48.00628,35.85916,-79.87534,27.46686,22.65581,-85.59947,-1.30571,6.764954,-80.55544,0.5695213,-0.785888,-0.2408849,-17.16829,-5.782745,-24.29075,260.1581,95.244,99.85265,92.70914,80.84953
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.99496,223.265,-41.00037,-20.4866,258.943,-3.28791,65.03531,41.30923,-55.92012,47.56387,35.97287,-80.07774,26.92276,22.8763,-85.70776,-1.887733,7.128189,-80.51471,0.5649804,-0.7867247,-0.2487196,-17.47144,-5.336365,-24.15762,259.7729,95.20034,99.84395,92.70373,80.85168
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.91754,222.7442,-41.77586,-20.42948,258.4766,-4.32993,64.85644,41.3268,-56.1004,47.28406,36.06532,-80.18866,26.57521,23.0265,-85.76832,-2.231621,7.351364,-80.48356,0.563084,-0.7865069,-0.2536599,-17.57238,-5.261475,-24.08826,259.3189,95.19199,99.83342,92.69663,80.8494
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.82653,222.2514,-42.31117,-20.34519,258.0511,-5.023536,64.67601,41.34366,-56.2759,47.02504,36.11334,-80.2933,26.24973,23.14069,-85.8253,-2.574623,7.565353,-80.45508,0.561785,-0.7859501,-0.2582248,-17.65096,-5.230316,-24.0174,258.9006,95.18015,99.81254,92.68507,80.85099
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.84411,222.0853,-42.50773,-20.56346,258.1409,-5.229834,64.61197,41.34949,-56.3435,46.98992,36.00616,-80.33943,26.17746,23.08284,-85.8512,-2.667778,7.580261,-80.45049,0.5615337,-0.7858346,-0.2591213,-17.62205,-5.343323,-23.99593,259.0114,95.17918,99.7944,92.67419,80.85084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.85101,221.7997,-42.76998,-21.02512,258.379,-5.587277,64.53755,41.23138,-56.492,47.00053,35.65128,-80.42,26.048,22.92288,-85.89956,-2.882324,7.659073,-80.43474,0.560071,-0.7860593,-0.2615937,-17.53702,-5.580109,-23.92799,259.2932,95.16548,99.73685,92.64281,80.84996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.00545,221.5276,-43.07252,-21.09608,257.9269,-5.939601,64.66927,40.97685,-56.48765,47.14433,35.40736,-80.39772,26.23676,22.56102,-85.86484,-2.898895,7.752045,-80.4213,0.5579389,-0.7869779,-0.2633816,-17.52494,-5.569489,-23.91007,258.8564,95.14237,99.69986,92.57504,80.84604
